idevent;_CarrierDelay;_WeatherDelay;_NASDelay
3965;199.0;1;117.00
3966;495.0;2;64.00
3967;190.0;1;191.00
3968;409.0;2;20.00
3969;1195.0;5;16.00
3970;152.0;1;79.00
3971;807.0;4;29.00
3972;826.0;4;27.00
3973;1091.0;5;16.00
3974;296.0;2;17.00
3975;751.0;4;36.00
3976;616.0;3;35.00
3977;692.0;3;16.00
3978;289.0;2;20.00
3979;152.0;1;59.00
3980;883.0;4;25.00
3981;1195.0;5;46.00
3982;1162.0;5;19.00
3983;199.0;1;77.00
3984;156.0;1;21.00
3985;1236.0;5;17.00
3986;491.0;2;15.00
3987;141.0;1;40.00
3988;612.0;3;32.00
3989;416.0;2;59.00
3990;137.0;1;45.00
3991;954.0;4;140.00
3992;339.0;2;66.00
3993;770.0;4;18.00
3994;315.0;2;76.00
3995;871.0;4;60.00
3996;612.0;3;45.00
3997;235.0;1;64.00
3998;577.0;3;26.00
3999;588.0;3;45.00
4000;1123.0;5;34.00
4001;585.0;3;29.00
4002;522.0;3;58.00
4003;258.0;2;61.00
4004;770.0;4;37.00
4005;137.0;1;17.00
4006;984.0;4;23.00
4007;500.0;3;48.00
4008;1337.0;6;18.00
4009;1236.0;5;22.00
4010;896.0;4;35.00
4011;409.0;2;329.00
4012;911.0;4;52.00
4013;1414.0;6;24.00
4014;495.0;2;30.00
4015;563.0;3;59.00
4016;737.0;3;65.00
4017;235.0;1;15.00
4018;191.0;1;57.00
4019;292.0;2;920.00
4020;466.0;2;21.00
4021;152.0;1;22.00
4022;1123.0;5;26.00
4023;258.0;2;15.00
4024;585.0;3;89.00
4025;89.0;1;38.00
4026;984.0;4;49.00
4027;616.0;3;20.00
4028;1014.0;5;15.00
4029;192.0;1;24.00
4030;563.0;3;73.00
4031;495.0;2;54.00
4032;627.0;3;247.00
4033;801.0;4;24.00
4034;594.0;3;33.00
4035;599.0;3;93.00
4036;463.0;2;119.00
4037;305.0;2;234.00
4038;559.0;3;794.00
4039;409.0;2;1283.00
4040;541.0;3;65.00
4041;109.0;1;183.00
4042;113.0;1;30.00
4043;152.0;1;24.00
4044;258.0;2;17.00
4045;896.0;4;18.00
4046;86.0;1;15.00
4047;737.0;3;32.00
4048;120.0;1;63.00
4049;587.0;3;65.00
4050;235.0;1;252.00
4051;1437.0;6;32.00
4052;296.0;2;34.00
4053;296.0;2;36.00
4054;264.0;2;25.00
4055;235.0;1;16.00
4056;902.0;4;26.00
4057;563.0;3;76.00
4058;522.0;3;34.00
4059;599.0;3;26.00
4060;158.0;1;22.00
4061;522.0;3;36.00
4062;1250.0;6;15.00
4063;911.0;4;77.00
4064;152.0;1;92.00
4065;801.0;4;31.00
4066;1123.0;5;19.00
4067;152.0;1;140.00
4068;109.0;1;69.00
4069;984.0;4;36.00
4070;212.0;1;28.00
4071;737.0;3;25.00
4072;612.0;3;18.00
4073;1083.0;5;20.00
4074;456.0;2;56.00
4075;196.0;1;34.00
4076;516.0;3;17.00
4077;495.0;2;16.00
4078;916.0;4;51.00
4079;1123.0;5;43.00
4080;964.0;4;119.00
4081;872.0;4;19.00
4082;616.0;3;87.00
4083;599.0;3;76.00
4084;1269.0;6;23.00
4085;73.0;1;43.00
4086;563.0;3;88.00
4087;179.0;1;23.00
4088;150.0;1;52.00
4089;305.0;2;362.00
4090;313.0;2;80.00
4091;113.0;1;59.00
4092;260.0;2;45.00
4093;541.0;3;39.00
4094;342.0;2;34.00
4095;91.0;1;27.00
4096;582.0;3;71.00
4097;420.0;2;21.00
4098;541.0;3;22.00
4099;883.0;4;57.00
4100;809.0;4;17.00
4101;391.0;2;42.00
4102;693.0;3;42.00
4103;483.0;2;34.00
4104;550.0;3;64.00
4105;1013.0;5;79.00
4106;1250.0;6;36.00
4107;550.0;3;0.00
4108;809.0;4;48.00
4109;936.0;4;55.00
4110;692.0;3;18.00
4111;849.0;4;507.00
4112;852.0;4;29.00
4113;931.0;4;63.00
4114;1337.0;6;48.00
4115;1048.0;5;24.00
4116;230.0;1;71.00
4117;326.0;2;30.00
4118;456.0;2;18.00
4119;500.0;3;107.00
4120;472.0;2;100.00
4121;594.0;3;65.00
4122;696.0;3;35.00
4123;84.0;1;59.00
4124;1075.0;5;43.00
4125;696.0;3;0.00
4126;501.0;3;44.00
4127;1083.0;5;33.00
4128;563.0;3;49.00
4129;500.0;3;88.00
4130;235.0;1;135.00
4131;260.0;2;74.00
4132;359.0;2;25.00
4133;573.0;3;27.00
4134;305.0;2;55.00
4135;283.0;2;42.00
4136;151.0;1;222.00
4137;90.0;1;32.00
4138;582.0;3;52.00
4139;563.0;3;37.00
4140;251.0;2;213.00
4141;606.0;3;21.00
4142;110.0;1;0.00
4143;796.0;4;23.00
4144;77.0;1;47.00
4145;196.0;1;33.00
4146;1337.0;6;31.00
4147;421.0;2;28.00
4148;491.0;2;20.00
4149;251.0;2;32.00
4150;1414.0;6;39.00
4151;349.0;2;44.00
4152;847.0;4;62.00
4153;196.0;1;144.00
4154;359.0;2;28.00
4155;916.0;4;97.00
4156;964.0;4;66.00
4157;604.0;3;302.00
4158;391.0;2;71.00
4159;1083.0;5;50.00
4160;582.0;3;81.00
4161;436.0;2;41.00
4162;228.0;1;35.00
4163;578.0;3;35.00
4164;559.0;3;29.00
4165;541.0;3;75.00
4166;228.0;1;26.00
4167;573.0;3;20.00
4168;638.0;3;23.00
4169;269.0;2;30.00
4170;557.0;3;72.00
4171;383.0;2;24.00
4172;484.0;2;25.00
4173;359.0;2;99.00
4174;196.0;1;46.00
4175;1437.0;6;16.00
4176;264.0;2;42.00
4177;251.0;2;45.00
4178;300.0;2;138.00
4179;733.0;3;15.00
4180;429.0;2;18.00
4181;809.0;4;50.00
4182;577.0;3;53.00
4183;152.0;1;15.00
4184;1208.0;5;19.00
4185;585.0;3;67.00
4186;421.0;2;24.00
4187;627.0;3;261.00
4188;251.0;2;54.00
4189;463.0;2;24.00
4190;849.0;4;31.00
4191;752.0;4;71.00
4192;462.0;2;22.00
4193;420.0;2;70.00
4194;251.0;2;225.00
4195;196.0;1;102.00
4196;1250.0;6;26.00
4197;1195.0;5;39.00
4198;516.0;3;39.00
4199;125.0;1;176.00
4200;1269.0;6;32.00
4201;120.0;1;74.00
4202;582.0;3;42.00
4203;557.0;3;47.00
4204;349.0;2;38.00
4205;516.0;3;26.00
4206;616.0;3;33.00
4207;1075.0;5;28.00
4208;557.0;3;20.00
4209;313.0;2;23.00
4210;533.0;3;20.00
4211;73.0;1;60.00
4212;152.0;1;28.00
4213;760.0;4;33.00
4214;157.0;1;115.00
4215;463.0;2;52.00
4216;848.0;4;75.00
4217;849.0;4;33.00
4218;1014.0;5;79.00
4219;582.0;3;40.00
4220;723.0;3;55.00
4221;1208.0;5;314.00
4222;236.0;1;17.00
4223;113.0;1;25.00
4224;150.0;1;32.00
4225;90.0;1;26.00
4226;73.0;1;30.00
4227;590.0;3;31.00
4228;370.0;2;24.00
4229;1269.0;6;26.00
4230;258.0;2;21.00
4231;201.0;1;19.00
4232;649.0;3;18.00
4233;73.0;1;29.00
4234;896.0;4;16.00
4235;1250.0;6;25.00
4236;495.0;2;21.00
4237;1179.0;5;18.00
4238;190.0;1;46.00
4239;533.0;3;18.00
4240;212.0;1;62.00
4241;852.0;4;66.00
4242;1337.0;6;183.00
4243;737.0;3;17.00
4244;639.0;3;98.00
4245;266.0;2;538.00
4246;192.0;1;36.00
4247;852.0;4;24.00
4248;192.0;1;17.00
4249;421.0;2;84.00
4250;784.0;4;20.00
4251;458.0;2;124.00
4252;911.0;4;15.00
4253;623.0;3;17.00
4254;137.0;1;16.00
4255;84.0;1;19.00
4256;563.0;3;77.00
4257;369.0;2;20.00
4258;444.0;2;801.00
4259;119.0;1;29.00
4260;667.0;3;180.00
4261;1048.0;5;19.00
4262;616.0;3;28.00
4263;191.0;1;52.00
4264;436.0;2;27.00
4265;577.0;3;33.00
4266;913.0;4;38.00
4267;849.0;4;18.00
4268;948.0;4;220.00
4269;421.0;2;16.00
4270;125.0;1;64.00
4271;109.0;1;44.00
4272;224.0;1;67.00
4273;125.0;1;132.00
4274;852.0;4;26.00
4275;1278.0;6;27.00
4276;391.0;2;205.00
4277;120.0;1;155.00
4278;500.0;3;23.00
4279;141.0;1;19.00
4280;809.0;4;23.00
4281;1013.0;5;15.00
4282;796.0;4;33.00
4283;472.0;2;18.00
4284;372.0;2;17.00
4285;902.0;4;28.00
4286;582.0;3;16.00
4287;760.0;4;27.00
4288;292.0;2;28.00
4289;109.0;1;26.00
4290;563.0;3;58.00
4291;1482.0;6;21.00
4292;781.0;4;15.00
4293;372.0;2;24.00
4294;796.0;4;24.00
4295;1162.0;5;20.00
4296;120.0;1;30.00
4297;1414.0;6;41.00
4298;192.0;1;18.00
4299;1250.0;6;20.00
4300;913.0;4;175.00
4301;623.0;3;288.00
4302;627.0;3;179.00
4303;872.0;4;30.00
4304;872.0;4;66.00
4305;1162.0;5;35.00
4306;722.0;3;34.00
4307;516.0;3;41.00
4308;563.0;3;65.00
4309;752.0;4;23.00
4310;416.0;2;24.00
4311;137.0;1;78.00
4312;313.0;2;15.00
4313;484.0;2;34.00
4314;141.0;1;27.00
4315;585.0;3;49.00
4316;1162.0;5;72.00
4317;1269.0;6;49.00
4318;137.0;1;15.00
4319;623.0;3;30.00
4320;420.0;2;192.00
4321;223.0;1;223.00
4322;1013.0;5;117.00
4323;1026.0;5;25.00
4324;913.0;4;65.00
4325;120.0;1;19.00
4326;305.0;2;111.00
4327;1437.0;6;18.00
4328;639.0;3;16.00
4329;801.0;4;36.00
4330;606.0;3;35.00
4331;577.0;3;59.00
4332;1278.0;6;162.00
4333;689.0;3;32.00
4334;224.0;1;110.00
4335;429.0;2;114.00
4336;577.0;3;35.00
4337;607.0;3;299.00
4338;1118.0;5;19.00
4339;495.0;2;119.00
4340;224.0;1;53.00
4341;251.0;2;53.00
4342;1014.0;5;71.00
4343;409.0;2;56.00
4344;1278.0;6;24.00
4345;1652.0;7;24.00
4346;1013.0;5;36.00
4347;612.0;3;31.00
4348;196.0;1;19.00
4349;250.0;2;73.00
4350;913.0;4;81.00
4351;1083.0;5;35.00
4352;501.0;3;18.00
4353;768.0;4;17.00
4354;191.0;1;98.00
4355;484.0;2;23.00
4356;179.0;1;39.00
4357;342.0;2;20.00
4358;339.0;2;27.00
4359;83.0;1;126.00
4360;119.0;1;17.00
4361;369.0;2;19.00
4362;289.0;2;78.00
4363;123.0;1;185.00
4364;296.0;2;45.00
4365;123.0;1;169.00
4366;733.0;3;148.00
4367;429.0;2;81.00
4368;589.0;3;61.00
4369;760.0;4;28.00
4370;458.0;2;76.00
4371;599.0;3;37.00
4372;296.0;2;35.00
4373;264.0;2;32.00
4374;109.0;1;56.00
4375;984.0;4;33.00
4376;1195.0;5;57.00
4377;809.0;4;0.00
4378;463.0;2;40.00
4379;722.0;3;71.00
4380;536.0;3;36.00
4381;73.0;1;33.00
4382;524.0;3;61.00
4383;516.0;3;62.00
4384;458.0;2;20.00
4385;623.0;3;273.00
4386;501.0;3;351.00
4387;517.0;3;31.00
4388;559.0;3;32.00
4389;280.0;2;27.00
4390;583.0;3;36.00
4391;599.0;3;54.00
4392;120.0;1;149.00
4393;280.0;2;18.00
4394;524.0;3;82.00
4395;299.0;2;1359.00
4396;192.0;1;48.00
4397;363.0;2;23.00
4398;196.0;1;15.00
4399;533.0;3;16.00
4400;784.0;4;91.00
4401;760.0;4;22.00
4402;844.0;4;27.00
4403;657.0;3;89.00
4404;1250.0;6;18.00
4405;409.0;2;59.00
4406;109.0;1;40.00
4407;235.0;1;59.00
4408;251.0;2;49.00
4409;717.0;3;22.00
4410;1117.0;5;17.00
4411;524.0;3;59.00
4412;602.0;3;33.00
4413;1208.0;5;22.00
4414;1341.0;6;29.00
4415;1492.0;6;15.00
4416;1269.0;6;61.00
4417;516.0;3;0.00
4418;251.0;2;212.00
4419;286.0;2;34.00
4420;590.0;3;45.00
4421;599.0;3;19.00
4422;421.0;2;124.00
4423;329.0;2;33.00
4424;667.0;3;40.00
4425;199.0;1;32.00
4426;578.0;3;258.00
4427;444.0;2;15.00
4428;573.0;3;40.00
4429;541.0;3;21.00
4430;269.0;2;85.00
4431;157.0;1;153.00
4432;363.0;2;19.00
4433;462.0;2;161.00
4434;421.0;2;177.00
4435;898.0;4;123.00
4436;250.0;2;535.00
4437;563.0;3;25.00
4438;230.0;1;20.00
4439;456.0;2;19.00
4440;801.0;4;65.00
4441;692.0;3;35.00
4442;444.0;2;685.00
4443;559.0;3;15.00
4444;119.0;1;88.00
4445;150.0;1;44.00
4446;585.0;3;16.00
4447;157.0;1;17.00
4448;326.0;2;33.00
4449;541.0;3;78.00
4450;456.0;2;21.00
4451;472.0;2;24.00
4452;360.0;2;19.00
4453;589.0;3;26.00
4454;264.0;2;23.00
4455;1075.0;5;18.00
4456;577.0;3;19.00
4457;536.0;3;18.00
4458;585.0;3;57.00
4459;588.0;3;53.00
4460;964.0;4;38.00
4461;524.0;3;26.00
4462;237.0;1;54.00
4463;83.0;1;312.00
4464;517.0;3;20.00
4465;578.0;3;64.00
4466;722.0;3;283.00
4467;190.0;1;85.00
4468;120.0;1;132.00
4469;190.0;1;141.00
4470;158.0;1;15.00
4471;157.0;1;440.00
4472;541.0;3;18.00
4473;913.0;4;44.00
4474;156.0;1;129.00
4475;623.0;3;37.00
4476;563.0;3;106.00
4477;623.0;3;28.00
4478;524.0;3;53.00
4479;883.0;4;53.00
4480;359.0;2;380.00
4481;391.0;2;58.00
4482;298.0;2;86.00
4483;83.0;1;83.00
4484;313.0;2;47.00
4485;260.0;2;37.00
4486;848.0;4;80.00
4487;489.0;2;30.00
4488;90.0;1;19.00
4489;325.0;2;52.00
4490;83.0;1;103.00
4491;313.0;2;37.00
4492;283.0;2;60.00
4493;409.0;2;18.00
4494;123.0;1;18.00
4495;541.0;3;35.00
4496;674.0;3;250.00
4497;623.0;3;144.00
4498;896.0;4;89.00
4499;594.0;3;175.00
4500;657.0;3;32.00
4501;883.0;4;28.00
4502;300.0;2;16.00
4503;752.0;4;33.00
4504;627.0;3;29.00
4505;931.0;4;19.00
4506;898.0;4;52.00
4507;251.0;2;21.00
4508;349.0;2;63.00
4509;845.0;4;28.00
4510;541.0;3;184.00
4511;692.0;3;226.00
4512;436.0;2;23.00
4513;83.0;1;34.00
4514;238.0;1;46.00
4515;751.0;4;57.00
4516;416.0;2;21.00
4517;883.0;4;22.00
4518;563.0;3;32.00
4519;120.0;1;26.00
4520;500.0;3;28.00
4521;90.0;1;18.00
4522;359.0;2;40.00
4523;280.0;2;24.00
4524;372.0;2;37.00
4525;269.0;2;20.00
4526;383.0;2;68.00
4527;259.0;2;16.00
4528;289.0;2;102.00
4529;113.0;1;22.00
4530;576.0;3;30.00
4531;541.0;3;41.00
4532;224.0;1;40.00
4533;913.0;4;30.00
4534;73.0;1;48.00
4535;251.0;2;25.00
4536;458.0;2;29.00
4537;500.0;3;33.00
4538;1123.0;5;15.00
4539;483.0;2;29.00
4540;110.0;1;42.00
4541;420.0;2;20.00
4542;896.0;4;36.00
4543;462.0;2;43.00
4544;809.0;4;29.00
4545;931.0;4;26.00
4546;524.0;3;41.00
4547;522.0;3;63.00
4548;911.0;4;40.00
4549;349.0;2;31.00
4550;984.0;4;15.00
4551;1278.0;6;58.00
4552;196.0;1;181.00
4553;524.0;3;66.00
4554;871.0;4;21.00
4555;524.0;3;21.00
4556;524.0;3;76.00
4557;573.0;3;41.00
4558;360.0;2;42.00
4559;73.0;1;15.00
4560;429.0;2;31.00
4561;649.0;3;79.00
4562;1083.0;5;25.00
4563;737.0;3;39.00
4564;483.0;2;83.00
4565;462.0;2;16.00
4566;462.0;2;21.00
4567;349.0;2;30.00
4568;158.0;1;149.00
4569;1208.0;5;21.00
4570;563.0;3;71.00
4571;391.0;2;207.00
4572;313.0;2;19.00
4573;444.0;2;27.00
4574;360.0;2;26.00
4575;266.0;2;29.00
4576;588.0;3;22.00
4577;733.0;3;18.00
4578;196.0;1;99.00
4579;1024.0;5;17.00
4580;1352.0;6;42.00
4581;199.0;1;24.00
4582;73.0;1;19.00
4583;158.0;1;68.00
4584;541.0;3;38.00
4585;852.0;4;81.00
4586;369.0;2;194.00
4587;484.0;2;78.00
4588;583.0;3;155.00
4589;339.0;2;22.00
4590;260.0;2;15.00
4591;360.0;2;20.00
4592;484.0;2;19.00
4593;73.0;1;134.00
4594;483.0;2;91.00
4595;588.0;3;104.00
4596;588.0;3;39.00
4597;177.0;1;17.00
4598;110.0;1;37.00
4599;192.0;1;27.00
4600;196.0;1;35.00
4601;463.0;2;76.00
4602;849.0;4;30.00
4603;849.0;4;43.00
4604;620.0;3;36.00
4605;412.0;2;60.00
4606;1195.0;5;36.00
4607;329.0;2;46.00
4608;421.0;2;19.00
4609;501.0;3;352.00
4610;557.0;3;41.00
4611;1050.0;5;170.00
4612;257.0;2;62.00
4613;257.0;2;21.00
4614;190.0;1;15.00
4615;344.0;2;43.00
4616;157.0;1;128.00
4617;626.0;3;344.00
4618;223.0;1;44.00
4619;610.0;3;17.00
4620;651.0;3;108.00
4621;449.0;2;25.00
4622;374.0;2;627.00
4623;95.0;1;15.00
4624;252.0;2;103.00
4625;98.0;1;18.00
4626;304.0;2;42.00
4627;257.0;2;846.00
4628;174.0;1;21.00
4629;255.0;2;193.00
4630;114.0;1;0.00
4631;344.0;2;27.00
4632;297.0;2;31.00
4633;282.0;2;38.00
4634;700.0;3;248.00
4635;834.0;4;50.00
4636;834.0;4;51.00
4637;383.0;2;28.00
4638;236.0;1;77.00
4639;449.0;2;24.00
4640;489.0;2;422.00
4641;529.0;3;504.00
4642;308.0;2;59.00
4643;908.0;4;45.00
4644;236.0;1;19.00
4645;387.0;2;18.00
4646;605.0;3;15.00
4647;144.0;1;36.00
4648;545.0;3;33.00
4649;604.0;3;37.00
4650;282.0;2;132.00
4651;436.0;2;60.00
4652;436.0;2;65.00
4653;232.0;1;34.00
4654;304.0;2;17.00
4655;553.0;3;45.00
4656;190.0;1;28.00
4657;199.0;1;28.00
4658;199.0;1;21.00
4659;114.0;1;18.00
4660;344.0;2;0.00
4661;1050.0;5;66.00
4662;651.0;3;313.00
4663;223.0;1;15.00
4664;1026.0;5;51.00
4665;700.0;3;32.00
4666;508.0;3;714.00
4667;668.0;3;91.00
4668;287.0;2;51.00
4669;451.0;2;101.00
4670;601.0;3;17.00
4671;284.0;2;20.00
4672;926.0;4;201.00
4673;98.0;1;109.00
4674;98.0;1;86.00
4675;574.0;3;18.00
4676;1050.0;5;135.00
4677;1050.0;5;104.00
4678;144.0;1;57.00
4679;257.0;2;35.00
4680;257.0;2;176.00
4681;344.0;2;193.00
4682;304.0;2;70.00
4683;311.0;2;36.00
4684;453.0;2;44.00
4685;386.0;2;235.00
4686;451.0;2;46.00
4687;695.0;3;33.00
4688;695.0;3;45.00
4689;128.0;1;36.00
4690;144.0;1;85.00
4691;1216.0;5;30.00
4692;74.0;1;79.00
4693;700.0;3;60.00
4694;626.0;3;179.00
4695;144.0;1;323.00
4696;252.0;2;82.00
4697;243.0;1;45.00
4698;190.0;1;43.00
4699;435.0;2;33.00
4700;834.0;4;17.00
4701;908.0;4;27.00
4702;626.0;3;39.00
4703;622.0;3;1348.00
4704;231.0;1;42.00
4705;231.0;1;25.00
4706;371.0;2;48.00
4707;371.0;2;18.00
4708;700.0;3;55.00
4709;155.0;1;54.00
4710;383.0;2;83.00
4711;383.0;2;50.00
4712;489.0;2;58.00
4713;449.0;2;58.00
4714;610.0;3;107.00
4715;695.0;3;22.00
4716;255.0;2;32.00
4717;574.0;3;41.00
4718;558.0;3;58.00
4719;440.0;2;172.00
4720;440.0;2;155.00
4721;223.0;1;19.00
4722;172.0;1;20.00
4723;448.0;2;44.00
4724;188.0;1;27.00
4725;129.0;1;26.00
4726;700.0;3;17.00
4727;449.0;2;40.00
4728;677.0;3;111.00
4729;252.0;2;20.00
4730;1087.0;5;18.00
4731;488.0;2;22.00
4732;352.0;2;157.00
4733;622.0;3;30.00
4734;501.0;3;38.00
4735;399.0;2;27.00
4736;232.0;1;22.00
4737;575.0;3;15.00
4738;287.0;2;56.00
4739;451.0;2;17.00
4740;188.0;1;24.00
4741;489.0;2;20.00
4742;95.0;1;18.00
4743;1024.0;5;35.00
4744;408.0;2;15.00
4745;332.0;2;60.00
4746;306.0;2;26.00
4747;677.0;3;40.00
4748;489.0;2;33.00
4749;201.0;1;25.00
4750;605.0;3;19.00
4751;696.0;3;19.00
4752;237.0;1;102.00
4753;284.0;2;157.00
4754;651.0;3;21.00
4755;696.0;3;96.00
4756;157.0;1;137.00
4757;386.0;2;22.00
4758;236.0;1;110.00
4759;228.0;1;92.00
4760;349.0;2;17.00
4761;188.0;1;16.00
4762;383.0;2;337.00
4763;207.0;1;32.00
4764;234.0;1;76.00
4765;144.0;1;15.00
4766;284.0;2;289.00
4767;119.0;1;52.00
4768;252.0;2;219.00
4769;207.0;1;555.00
4770;228.0;1;144.00
4771;228.0;1;53.00
4772;489.0;2;534.00
4773;144.0;1;22.00
4774;374.0;2;34.00
4775;374.0;2;31.00
4776;190.0;1;27.00
4777;358.0;2;70.00
4778;236.0;1;117.00
4779;282.0;2;87.00
4780;537.0;3;106.00
4781;449.0;2;174.00
4782;618.0;3;104.00
4783;308.0;2;39.00
4784;493.0;2;0.00
4785;95.0;1;35.00
4786;668.0;3;193.00
4787;668.0;3;157.00
4788;306.0;2;217.00
4789;306.0;2;239.00
4790;332.0;2;27.00
4791;435.0;2;17.00
4792;488.0;2;39.00
4793;374.0;2;317.00
4794;282.0;2;157.00
4795;503.0;3;52.00
4796;119.0;1;24.00
4797;198.0;1;27.00
4798;198.0;1;28.00
4799;223.0;1;104.00
4800;198.0;1;37.00
4801;174.0;1;17.00
4802;235.0;1;66.00
4803;243.0;1;108.00
4804;344.0;2;38.00
4805;74.0;1;66.00
4806;74.0;1;38.00
4807;201.0;1;52.00
4808;525.0;3;62.00
4809;575.0;3;215.00
4810;155.0;1;144.00
4811;282.0;2;45.00
4812;668.0;3;110.00
4813;651.0;3;34.00
4814;308.0;2;36.00
4815;201.0;1;49.00
4816;601.0;3;19.00
4817;223.0;1;128.00
4818;383.0;2;35.00
4819;119.0;1;104.00
4820;489.0;2;68.00
4821;237.0;1;442.00
4822;221.0;1;18.00
4823;224.0;1;15.00
4824;1034.0;5;72.00
4825;1034.0;5;27.00
4826;231.0;1;123.00
4827;231.0;1;94.00
4828;155.0;1;250.00
4829;1024.0;5;111.00
4830;448.0;2;36.00
4831;284.0;2;30.00
4832;284.0;2;22.00
4833;695.0;3;24.00
4834;120.0;1;46.00
4835;541.0;3;15.00
4836;1024.0;5;108.00
4837;488.0;2;150.00
4838;501.0;3;227.00
4839;349.0;2;43.00
4840;908.0;4;21.00
4841;489.0;2;104.00
4842;198.0;1;160.00
4843;198.0;1;204.00
4844;190.0;1;71.00
4845;625.0;3;119.00
4846;1216.0;5;47.00
4847;1034.0;5;48.00
4848;236.0;1;251.00
4849;386.0;2;16.00
4850;223.0;1;188.00
4851;223.0;1;207.00
4852;201.0;1;34.00
4853;222.0;1;35.00
4854;726.0;3;20.00
4855;374.0;2;16.00
4856;695.0;3;70.00
4857;695.0;3;83.00
4858;383.0;2;85.00
4859;374.0;2;141.00
4860;190.0;1;58.00
4861;625.0;3;47.00
4862;558.0;3;51.00
4863;489.0;2;62.00
4864;700.0;3;51.00
4865;834.0;4;203.00
4866;501.0;3;59.00
4867;196.0;1;17.00
4868;840.0;4;16.00
4869;223.0;1;81.00
4870;393.0;2;40.00
4871;282.0;2;39.00
4872;1254.0;6;0.00
4873;956.0;4;38.00
4874;386.0;2;69.00
4875;188.0;1;59.00
4876;347.0;2;0.00
4877;347.0;2;19.00
4878;393.0;2;57.00
4879;945.0;4;29.00
4880;411.0;2;46.00
4881;332.0;2;197.00
4882;677.0;3;33.00
4883;726.0;3;17.00
4884;373.0;2;42.00
4885;228.0;1;32.00
4886;622.0;3;29.00
4887;224.0;1;22.00
4888;200.0;1;16.00
4889;306.0;2;25.00
4890;358.0;2;28.00
4891;553.0;3;25.00
4892;114.0;1;23.00
4893;221.0;1;17.00
4894;272.0;2;27.00
4895;95.0;1;148.00
4896;358.0;2;73.00
4897;243.0;1;210.00
4898;1026.0;5;52.00
4899;488.0;2;1436.00
4900;297.0;2;161.00
4901;129.0;1;35.00
4902;700.0;3;777.00
4903;370.0;2;32.00
4904;610.0;3;106.00
4905;386.0;2;130.00
4906;347.0;2;56.00
4907;347.0;2;46.00
4908;503.0;3;138.00
4909;223.0;1;22.00
4910;172.0;1;16.00
4911;1026.0;5;42.00
4912;297.0;2;18.00
4913;282.0;2;41.00
4914;287.0;2;317.00
4915;236.0;1;30.00
4916;144.0;1;73.00
4917;231.0;1;33.00
4918;1304.0;6;62.00
4919;349.0;2;70.00
4920;297.0;2;177.00
4921;1216.0;5;58.00
4922;157.0;1;33.00
4923;399.0;2;17.00
4924;508.0;3;39.00
4925;287.0;2;44.00
4926;386.0;2;24.00
4927;236.0;1;40.00
4928;1254.0;6;15.00
4929;155.0;1;50.00
4930;651.0;3;35.00
4931;383.0;2;21.00
4932;144.0;1;24.00
4933;120.0;1;28.00
4934;383.0;2;61.00
4935;908.0;4;28.00
4936;237.0;1;45.00
4937;243.0;1;69.00
4938;198.0;1;19.00
4939;1008.0;5;58.00
4940;440.0;2;56.00
4941;440.0;2;55.00
4942;172.0;1;308.00
4943;188.0;1;26.00
4944;411.0;2;159.00
4945;411.0;2;188.00
4946;332.0;2;71.00
4947;700.0;3;404.00
4948;695.0;3;504.00
4949;1050.0;5;130.00
4950;234.0;1;35.00
4951;1254.0;6;77.00
4952;172.0;1;58.00
4953;352.0;2;15.00
4954;1304.0;6;29.00
4955;862.0;4;325.00
4956;374.0;2;30.00
4957;449.0;2;180.00
4958;677.0;3;18.00
4959;489.0;2;277.00
4960;95.0;1;139.00
4961;232.0;1;248.00
4962;436.0;2;18.00
4963;383.0;2;64.00
4964;235.0;1;147.00
4965;144.0;1;225.00
4966;618.0;3;92.00
4967;144.0;1;55.00
4968;120.0;1;101.00
4969;223.0;1;219.00
4970;198.0;1;20.00
4971;257.0;2;16.00
4972;553.0;3;986.00
4973;503.0;3;38.00
4974;651.0;3;40.00
4975;700.0;3;33.00
4976;1034.0;5;33.00
4977;679.0;3;20.00
4978;383.0;2;48.00
4979;610.0;3;86.00
4980;290.0;2;120.00
4981;332.0;2;92.00
4982;374.0;2;21.00
4983;207.0;1;89.00
4984;862.0;4;33.00
4985;386.0;2;17.00
4986;700.0;3;62.00
4987;311.0;2;328.00
4988;257.0;2;58.00
4989;449.0;2;78.00
4990;306.0;2;99.00
4991;282.0;2;50.00
4992;451.0;2;32.00
4993;297.0;2;150.00
4994;157.0;1;154.00
4995;529.0;3;24.00
4996;231.0;1;322.00
4997;651.0;3;64.00
4998;651.0;3;31.00
4999;383.0;2;17.00
5000;207.0;1;24.00
5001;622.0;3;53.00
5002;1304.0;6;48.00
5003;549.0;3;33.00
5004;840.0;4;79.00
5005;1050.0;5;69.00
5006;610.0;3;102.00
5007;95.0;1;16.00
5008;604.0;3;15.00
5009;95.0;1;62.00
5010;618.0;3;37.00
5011;422.0;2;30.00
5012;306.0;2;19.00
5013;422.0;2;16.00
5014;545.0;3;25.00
5015;237.0;1;21.00
5016;371.0;2;41.00
5017;558.0;3;17.00
5018;1034.0;5;18.00
5019;290.0;2;28.00
5020;402.0;2;19.00
5021;545.0;3;62.00
5022;545.0;3;29.00
5023;386.0;2;15.00
5024;668.0;3;36.00
5025;337.0;2;809.00
5026;558.0;3;18.00
5027;201.0;1;16.00
5028;668.0;3;133.00
5029;668.0;3;122.00
5030;349.0;2;1157.00
